flight_id,fuel_usage,maintenance_check,baggage_errors,safety_incidents
FL2135-432,16144.537568227943,0,5,0
FL5447-696,11323.219436320895,1,5,0
FL7407-430,13269.440561190399,0,1,0
FL2097-150,17682.493903431852,0,5,0
FL3421-196,11511.75894867693,1,3,0
FL5023-111,12768.94026224018,1,2,1
FL5292-335,8156.574112152335,1,3,0
FL2884-193,12931.568715968475,0,4,0
FL7831-564,12794.632480791493,0,2,2
FL4686-338,10307.587909627171,0,7,1
FL5869-733,11667.558680531001,1,4,0
FL6336-594,19110.65508061827,1,3,0
FL6989-209,5665.047206883082,1,3,0
FL6530-499,16508.73783225414,0,6,0
FL8313-720,17409.473481305802,0,7,0
FL1593-290,10069.787062504907,1,5,0
FL5288-228,12731.567379794971,1,5,0
FL5661-470,18557.983466158243,1,4,1
FL7043-374,17155.099067238225,1,6,0
FL2959-143,7511.18024486785,1,2,1
FL4461-803,17380.315151414237,1,6,0
FL9962-148,15497.481633796258,0,2,2
FL5288-476,8265.230395145343,1,6,0
FL1075-397,6664.431094879009,1,7,0
FL5958-600,13386.724718162763,0,2,0
FL2365-144,12597.85786549922,1,5,0
FL4183-740,18402.0497345775,0,5,0
FL7286-535,10171.362483859975,0,2,0
FL5539-898,19327.71863297671,1,1,0
FL7107-202,15846.478706357733,1,4,0
FL8826-733,19165.865188708693,1,2,1
FL5223-515,10417.492753235885,0,2,0
FL9025-152,13413.617007344323,0,6,0
FL8822-522,10403.362375716799,0,4,1
FL5492-699,16066.277952041406,1,6,1
FL4543-626,14072.054496516792,0,3,0
FL7020-995,6772.904475264127,1,3,0
FL1654-838,13755.4464685387,1,2,1
FL5455-386,16640.42207005131,1,5,0
FL8213-156,11183.05059444518,1,1,0
FL6333-806,12952.50687660625,1,2,0
FL8238-481,16215.865945796833,1,2,0
FL9098-291,17072.18636167319,0,3,0
FL9953-459,7461.581680648099,1,2,0
FL8255-459,10797.58245756543,0,7,0
FL1698-793,19724.739995109892,0,3,1
FL2785-844,10214.360392854502,1,3,0
FL8857-620,14504.285675584166,1,6,0
FL2156-270,15336.571582090108,1,4,0
FL6166-274,16080.622203412639,0,2,1
FL9089-779,16609.705741672013,1,2,0
FL1569-631,14419.475948137751,0,2,0
FL4943-227,10252.607912574424,0,7,1
FL2762-726,7892.155349747793,1,3,2
FL7872-929,16244.935104719245,1,2,0
FL8252-559,14226.94882227242,1,3,0
FL3910-171,17575.56019411166,1,2,0
FL9184-131,10182.658430663443,0,2,0
FL7488-436,17324.642834822873,1,6,0
FL4427-122,19848.021468832645,1,7,0
FL8357-434,18857.462599413524,1,1,0
FL8059-593,5819.592166269816,1,6,0
FL4845-293,16763.21367017288,0,4,2
FL3228-831,8318.422885911916,1,3,0
FL3707-527,7285.868277357933,0,4,0
FL9150-672,19340.06315169295,0,6,2
FL3924-724,6897.567595459529,1,6,1
FL8156-576,19782.991516430426,0,3,0
FL1899-102,11009.786153010125,0,2,0
FL5528-238,14776.13430499037,1,4,0
FL8242-182,11338.378098621275,0,3,0
FL9187-147,10324.21715072549,1,5,0
FL6533-962,13278.026637469166,0,7,0
FL5213-245,13575.59250871522,1,6,0
FL8618-673,10972.185882131573,0,8,0
FL7810-370,14920.268960968799,1,2,0
FL2422-434,5629.857585202645,1,6,1
FL8116-927,19322.673055008687,0,5,1
FL7805-337,7928.08056286295,0,4,0
FL9221-798,17172.701733029608,1,2,1
FL9318-899,10508.576394251952,1,5,0
FL3891-894,10635.246163412477,0,5,0
FL1488-844,8615.523712332524,0,5,0
FL5836-488,9371.020527298462,1,7,0
FL4308-180,11080.030820292515,0,5,0
FL6358-591,10061.53509793511,0,3,0
FL2279-836,14472.253624501567,0,4,0
FL8238-737,5947.812451124043,0,3,1
FL2520-814,17907.03029075116,0,2,0
FL5666-546,16106.12808336446,1,1,0
FL2704-527,19104.553286230825,1,5,0
FL3635-324,9866.073362682995,0,2,0
FL8093-969,17530.47464426713,0,2,2
FL3881-803,15507.107665870064,0,6,0
FL2337-953,18101.889613692172,1,4,1
FL7957-987,15741.727352297672,0,3,0
FL8977-860,11217.717773322354,0,5,0
FL7737-462,5763.570997473308,0,6,0
FL3807-597,12068.054963614131,0,3,0
FL2493-293,17640.851007021523,0,3,0
FL9874-422,6273.04559844643,0,4,1
FL6351-961,9231.248389457458,1,5,2
FL7127-904,15805.77277004819,0,4,1
FL7296-763,13686.144603111992,0,1,0
FL8876-296,6673.178935489852,0,6,0
FL1439-972,11206.063871742723,0,6,0
FL1716-455,8552.518304480673,1,8,0
FL1764-220,10276.62903443203,0,6,0
FL9715-567,15253.205244427181,1,1,1
FL8335-655,18318.607161905464,1,2,2
FL3075-286,13433.769885147978,0,4,0
FL2901-912,19304.411460697,1,3,0
FL2002-953,12424.080395199893,1,3,0
FL7399-330,18508.27223153749,1,4,0
FL5283-933,10591.074331477575,1,3,0
FL6915-493,6733.3455383019955,0,2,0
FL5418-311,15245.809358459761,0,4,1
FL2587-762,7189.6533022320855,1,7,0
FL5056-751,16173.321898193406,1,2,0
FL3036-974,15419.581047297603,0,4,0
FL5676-730,10452.487135699394,1,4,0
FL8699-355,15083.88474873288,0,7,0
FL8861-815,6975.450236585753,0,4,0
FL8688-666,6443.6847618200545,1,3,0
FL9335-965,7339.492300716289,0,5,0
FL7082-128,18280.965731469547,1,4,0
FL8609-321,18291.237034679507,1,6,1
FL4673-191,17544.07227363821,1,2,0
FL5266-909,15699.517183311033,0,8,0
FL6897-562,10170.580767658803,0,2,0
FL5055-998,7785.417783798583,1,5,0
FL2559-658,11910.937082076041,1,7,0
FL8589-555,19692.82804008197,0,1,0
FL8792-142,11721.588410359329,1,3,2
FL2188-872,16752.580864259115,1,4,0
FL8413-605,8679.45379142704,0,2,0
FL5554-376,6395.375989911773,1,3,0
FL1657-894,14377.301091653984,1,3,0
FL1118-409,11478.345374677976,0,4,2
FL6831-404,5120.364078906543,1,5,2
FL5955-353,16946.428418698168,0,7,0
FL3305-206,5036.042612152529,0,4,0
FL3488-868,19404.41585082314,1,1,0
FL3676-724,14400.48818248071,1,2,1
FL1521-103,10168.579339658923,1,2,0
FL5521-993,6193.294261262574,0,6,0
FL6234-649,9191.784759274577,1,3,0
FL9205-689,8506.393247658303,1,5,0
FL7931-839,6750.765672433636,0,2,0
FL3340-211,17242.010884810075,1,1,0
FL4596-579,14895.418571442613,1,2,0
FL7785-591,18829.38072276387,0,7,0
FL4393-515,15619.070734261739,1,4,0
FL3013-719,18013.579225727855,0,3,2
FL9557-979,19044.864067073824,1,4,0
FL3839-894,10738.16213725638,0,1,0
FL7005-139,13479.602800875273,1,2,0
FL1981-543,10955.803593794237,0,5,0
FL3137-302,13930.162105588483,1,2,0
FL9110-587,10154.039719431947,0,5,0
FL2674-939,7656.8701059573195,0,3,2
FL7179-919,10330.967582443904,1,5,2
FL8720-379,15862.372610342478,1,2,1
FL4119-175,6850.693681327008,0,3,0
FL4871-844,10922.261366092907,0,2,0
FL8832-866,11693.73941296944,0,3,0
FL9518-231,16539.849103789405,0,1,0
FL3263-246,7512.554455777532,1,7,0
FL5188-959,10374.673424557692,0,5,0
FL5154-898,13434.215167379969,1,4,0
FL2526-989,14496.737239076434,1,3,0
FL3651-846,13943.030104146905,1,3,0
FL1095-228,17821.01697782916,0,5,0
FL4443-814,16137.515819559341,1,7,0
FL1996-328,17920.89320285372,0,3,0
FL9147-436,16791.09072256256,0,2,0
FL9919-419,9985.341311848519,1,5,0
FL5871-557,19314.237440260487,1,3,2
FL7103-249,6229.054366358175,1,2,0
FL3292-463,12897.957450777685,1,3,0
FL3654-863,19395.54602137019,1,4,0
FL8061-216,15548.55018987778,0,5,0
FL5224-319,6305.854869541306,0,6,0
FL7892-461,16971.17073695118,1,2,0
FL1037-136,9106.902950680309,1,2,0
FL7368-516,5248.50106007905,0,8,0
FL1916-691,17035.74257095914,0,3,0
FL5821-314,15664.725271427076,1,4,0
FL9198-598,19939.37381977139,0,6,0
FL6579-469,17091.681620624986,0,4,0
FL3234-701,15651.92867258285,1,2,2
FL1235-990,13651.464411924335,0,2,0
FL6646-251,16488.048445548888,1,4,0
FL9053-457,14200.605412384406,0,2,0
FL4841-749,11366.246257861516,1,3,0
FL2222-313,16825.846859616315,0,3,0
FL6315-777,16772.835963957354,1,5,0
FL7767-362,12150.71603861458,1,4,1
FL2775-611,8186.909780503609,0,4,0
FL1072-882,18274.35946370331,0,3,2
FL9856-953,14191.37216424379,0,2,0
FL8901-786,12202.462121211442,0,5,0
FL8025-340,18839.448607182414,1,1,0
FL2082-583,14876.577835375596,0,3,0
FL6818-187,12607.954005609929,0,3,0
FL1426-558,9851.446127681354,1,1,1
FL2492-766,7288.218165400656,1,7,0
FL6377-707,18754.89271423831,0,6,0
FL9293-682,8118.697975455086,0,5,2
FL2763-699,17941.54752932432,1,3,0
FL6620-692,7318.814026212214,0,2,0
FL6766-434,14696.898606642504,1,3,1
FL8549-394,14329.724282114279,0,3,2
FL3073-599,15710.763203207382,0,5,0
FL5614-311,6290.769762703279,0,4,1
FL4626-695,6469.801292604442,0,2,0
FL1698-881,14218.505969470123,0,3,0
FL2100-263,6461.144095337462,1,2,0
FL2609-173,6708.064193039529,0,8,0
FL4918-318,5970.188115866001,0,3,0
FL5832-307,11097.238433041224,0,2,0
FL8038-783,8227.740011143007,0,3,0
FL9235-358,8128.942182944219,0,4,0
FL8015-533,10012.03860541824,1,5,0
FL1020-589,7492.531023149145,1,4,1
FL9950-635,5070.796490251749,1,3,0
FL1711-621,11893.316065035098,0,2,0
FL2298-353,14658.259898686734,1,1,0
FL6781-615,11416.373453757293,0,7,0
FL8232-201,15570.516722392624,0,2,2
FL1307-322,13379.32347914946,1,2,0
FL2786-870,16675.6534615337,1,5,0
FL7463-827,19763.17186200487,1,3,1
FL7035-122,17571.131176011557,1,3,0
FL5188-315,16232.567253457313,1,2,2
FL6501-439,13675.017586564232,0,6,0
FL4409-290,17619.88899969752,0,7,0
FL6801-916,19282.26917400161,1,3,0
FL1961-555,6460.899993802707,0,2,2
FL9372-120,17750.493626594587,1,5,0
FL8208-867,18447.659345884553,0,5,0
FL3031-678,9015.852684843037,0,2,1
FL3136-673,9562.509178739943,0,6,0
FL3114-232,11221.623471794672,1,3,1
FL7911-974,14713.50174530661,0,2,2
FL6105-813,6023.801243565042,0,4,0
FL6917-761,14929.231136498329,1,5,0
FL2984-744,16196.376837759253,1,1,0
FL1381-286,7605.994428174852,1,1,0
FL1470-515,13210.573685012794,0,1,1
FL1311-300,6476.034414692906,0,2,0
FL9232-937,13998.269025998774,1,6,0
FL7220-290,19829.162934372107,1,2,0
FL4642-742,11902.149370901734,0,5,0
FL1075-546,12185.614810516501,0,3,0
FL3583-260,17076.668766404047,0,4,0
FL5027-518,19544.238275185104,1,7,0
FL5550-446,5900.394674278333,0,3,1
FL4413-288,10334.53870717831,0,5,0
FL3246-933,18366.63454899059,0,1,2
FL9062-593,8139.026489577595,0,5,0
FL7913-775,12210.235222250707,0,2,1
FL3950-908,12144.225212617315,0,5,0
FL8136-503,5056.441906764034,1,8,2
FL7322-526,14814.101570048346,1,5,2
FL6583-904,11492.744944995091,1,5,0
FL1363-149,13023.756195473921,1,3,0
FL5787-694,12840.262744690965,0,5,0
FL7823-314,14584.025893077116,0,1,0
FL1564-343,8266.870663906113,0,2,2
FL4792-384,16286.443097961348,0,2,0
FL7902-758,10893.652843645494,1,4,0
FL8825-671,15478.128923702563,1,1,0
FL2992-641,8384.404084856935,1,4,1
FL5378-298,10394.91474418206,0,3,1
FL4899-765,5703.431186337592,0,5,0
FL2435-421,11302.410890894078,0,3,0
FL8653-835,16663.871564786437,1,6,0
FL6803-735,13556.649575272706,1,5,0
FL6469-703,19971.436763843834,1,6,0
FL2995-396,14056.080285829157,0,5,0
FL7674-430,12428.425747868636,1,2,0
FL8834-916,17754.61317821534,0,4,0
FL7763-786,8661.261380961907,0,7,0
FL4030-555,19138.82256774044,0,7,0
FL5036-847,6181.784646578943,1,2,0
FL4894-203,8657.561033527041,1,5,0
FL3479-410,10434.895437948875,1,1,0
FL3902-673,10405.884944686262,0,5,0
FL9402-268,19975.927625723387,1,2,0
FL5499-499,9732.713558199464,1,5,0
FL8610-791,16569.610402210423,0,2,0
FL7485-499,15876.398918653482,1,5,0
FL1334-845,5320.65244523774,0,5,0
FL7059-833,13604.514331646245,1,3,1
FL7117-999,9534.298173737403,0,7,0
FL4616-846,17246.400812143533,0,4,0
FL1243-289,16998.57528586438,0,5,0
FL6240-234,11364.917910718534,0,5,0
FL4336-859,11792.195731426982,0,7,0
FL1831-149,11720.62446398363,1,7,0
FL8307-477,8639.09061445724,1,2,0
FL8066-498,14507.446839115379,1,1,2
FL6331-889,17770.37571477287,0,2,0
FL3559-628,10720.630193648201,1,4,2
FL4576-862,16602.88655905286,0,5,0
FL6411-702,8376.10908810518,0,4,0
FL2283-480,18625.695269248572,1,5,0
FL1331-792,13172.333573846427,0,1,0
FL6386-881,16242.3762732133,1,6,0
FL6397-253,15096.634322078558,0,7,0
FL5124-186,7135.191921878679,1,5,0
FL7693-169,14708.087106279681,1,6,0
FL4681-984,8278.287932145467,0,5,0
FL9417-516,6391.541287547662,0,5,0
FL5956-240,7584.820677558979,0,1,0
FL9180-552,16658.263400661803,1,4,2
FL8378-814,12359.779283935382,0,2,0
FL8428-945,16453.800404219364,0,4,0
FL9123-866,15672.540034120075,1,5,0
FL1312-983,15146.81372539385,1,5,0
FL9677-780,10392.516061613544,1,4,1
FL1500-251,15386.10803651422,1,7,0
FL5472-201,11474.680784019427,0,3,0
FL4421-620,9834.502567065047,0,4,0
FL3793-464,14036.170781794308,1,6,0
FL5366-756,19357.565340462963,1,2,0
FL6272-157,8023.6207983907225,0,2,0
FL9709-639,15273.690699921224,0,6,1
FL5589-614,13632.008965507323,1,4,0
FL9712-390,7925.767146757731,1,3,0
FL4371-472,12284.339144120215,0,2,0
FL1023-149,6697.697361842795,1,5,0
FL8797-163,18766.280550052667,1,3,0
FL4526-968,18582.5693945649,1,1,2
FL2975-392,14819.45697273359,1,4,0
FL4109-641,6112.57899436743,0,1,0
FL3451-416,18561.963944421852,1,6,0
FL7944-990,14326.488686676663,0,6,2
FL9444-265,18510.857134111262,1,2,2
FL8062-597,11611.243256368025,0,5,0
FL6937-641,12508.131672514073,0,5,0
FL6497-858,14717.94714077417,0,4,0
FL1568-986,19294.99051320016,0,1,0
FL1056-667,8613.164024291615,0,4,0
FL9753-999,9549.270963001853,1,4,0
FL1723-471,18829.796138165413,1,6,2
FL6942-104,12383.869994448218,1,4,0
FL4191-251,13524.213495917093,1,3,0
FL4581-170,11041.737430941168,1,5,0
FL2720-149,17652.320071473194,1,4,0
FL6416-873,9895.79265417623,0,4,0
FL1219-773,15704.994180430327,1,4,0
FL5144-104,12083.621857628434,0,2,0
FL2363-124,8639.69443515312,0,7,0
FL6707-579,17306.83251525715,0,2,0
FL5155-698,15443.796238760142,0,5,0
FL4531-468,10944.735585227756,0,2,0
FL4685-238,9893.299475014403,1,2,0
FL4039-655,12739.977426962954,0,7,1
FL8775-367,9298.817527673848,0,4,0
FL6005-907,7984.569020838786,1,2,0
FL7724-682,7634.618318391413,1,8,0
FL1481-760,7703.711366551848,0,2,0
FL9870-923,17484.629613160356,1,5,0
FL4235-546,11207.392546138242,1,4,0
FL9057-828,16964.44968405649,0,4,0
FL6270-649,14298.144563377751,0,3,0
FL8483-153,14873.421826749596,1,7,0
FL3817-453,10573.238522022653,1,5,0
FL9887-411,5863.924743561108,0,7,0
FL7783-508,15675.094032837931,0,7,0
FL2485-490,5496.299389141574,1,6,0
FL8637-504,8605.444401926206,1,7,0
FL8907-211,14883.439805308579,0,2,0
FL8973-264,13577.641352640738,0,5,0
FL4683-581,6479.4392692463625,0,7,0
FL7940-482,5562.969862934475,0,5,0
FL4342-877,7870.732913356302,1,8,0
FL1436-235,12166.151421312676,0,6,2
FL9623-590,13964.068913088691,0,2,0
FL1959-769,14453.874646706958,1,3,1
FL6943-822,13378.729313689035,0,3,0
FL1429-332,5941.319867466354,0,5,0
FL7215-856,15536.233088855308,1,1,0
FL5340-147,17180.28871089923,0,1,0
FL7077-418,12072.778078672298,1,6,0
FL5990-260,16829.805485927256,0,2,0
FL4373-262,15931.698390462025,1,4,0
FL7050-480,18783.079296294785,0,3,0
FL3548-405,8099.544470902965,1,6,0
FL5933-669,11359.062473191236,0,4,0
FL6945-920,6497.662744569043,1,3,0
FL8225-160,8448.944913448198,1,5,0
FL9924-885,7893.08672552435,1,2,0
FL1332-896,17724.552795685006,1,4,0
FL2939-776,19125.64175348234,1,5,0
FL2045-423,7550.5152295200605,0,3,0
FL2159-393,11993.156576668509,1,4,0
FL1192-965,7977.000464931243,1,1,0
FL8539-299,8503.434724854276,1,4,2
FL7003-484,13368.799840140686,1,3,0
FL8588-583,5980.975072599045,0,3,0
FL9241-347,16752.57461183,1,2,0
FL7898-571,19672.967439003492,0,2,0
FL6835-776,17623.206184859097,0,5,0
FL7364-821,14210.281296267081,1,2,0
FL2334-770,15986.310382638065,1,2,1
FL8120-159,16960.62007721351,0,2,0
FL8162-139,10214.107880895106,0,3,0
FL8157-878,14539.70514596266,0,2,2
FL5141-109,10953.771057298298,1,1,0
FL7186-877,5598.425302584694,0,2,0
FL7297-291,5426.354216449597,0,5,0
FL2211-754,7221.8380677818095,0,4,0
FL2246-611,18893.88842041672,1,2,0
FL8475-142,14944.758290704,1,4,0
FL2022-746,10349.23408741086,1,7,0
FL3193-872,17547.580926140094,1,6,0
FL1730-515,15180.29005052122,0,4,0
FL9893-742,17024.644567951425,1,3,0
FL2609-685,11850.985699770114,1,3,0
FL2389-865,10478.260160520715,1,1,0
FL7165-581,16312.625686378347,0,7,0
FL2905-161,12974.585229362037,1,5,0
FL3371-822,15392.910522482296,1,8,0
FL5285-634,6065.030117899847,1,1,0
FL7936-640,18782.489120777413,1,4,1
FL7769-853,16579.203824447355,1,4,0
FL6664-818,6703.554893433188,1,3,0
FL7449-904,14987.45629070376,0,4,1
FL1834-385,11404.577472569723,1,1,0
FL1479-512,14229.978767696963,0,6,1
FL1246-722,12387.2657855886,1,3,0
FL8549-729,9828.187346386228,1,2,0
FL5805-565,12695.673257648756,0,4,2
FL6801-347,18960.709950815144,1,3,0
FL3971-849,16632.815219935925,1,4,0
FL5630-726,8620.736689222902,1,6,0
FL9056-248,10835.63419635508,0,2,2
FL2996-883,6728.523777208826,1,6,0
FL7289-594,17214.74832807416,1,2,0
FL7123-621,5066.970897715893,0,5,2
FL5034-819,13924.722553987911,1,7,0
FL6307-196,14314.322814011659,0,3,1
FL6190-908,14971.877976742762,0,3,0
FL8875-229,12730.90546127258,0,2,0
FL5468-932,14963.434227961163,1,3,0
FL6451-715,7491.290696681197,1,4,0
FL9651-533,6644.780002811319,1,4,0
FL3721-178,19031.512027047218,0,1,1
FL1006-350,5743.877582755691,1,3,0
FL5984-317,11030.028436273213,0,3,0
FL1768-968,13167.350660546052,0,5,0
FL5614-169,19547.921590920036,1,6,0
FL6125-921,5290.11396891954,1,2,0
FL3844-693,6562.231612269589,0,2,0
FL9874-636,6823.066223112716,1,2,0
FL6239-881,5090.102793501583,1,3,0
FL6675-309,10881.294500104412,0,2,0
FL7093-390,12962.847892694253,1,7,0
FL4269-730,10145.758914110487,1,1,0
FL3077-848,7909.234142346947,0,3,0
FL6469-577,19831.99196047242,1,3,0
FL3178-277,18420.227844595378,0,3,0
FL7537-804,8319.44747774898,1,5,0
FL5084-680,5609.271320883996,0,4,1
FL3420-208,11937.309683865395,0,3,0
FL7921-637,9144.706286203662,1,4,0
FL5339-637,18407.880839597743,1,7,0
FL6193-542,16016.505571112319,1,4,0
FL5625-712,7648.75467676995,1,6,0
FL6147-824,11042.499490369997,1,5,0
FL9360-799,14761.416644982375,0,4,0
FL6325-370,12914.450123633807,1,2,0
FL3468-315,14015.303055197928,1,6,0
FL7531-753,9866.033839164189,1,4,0
FL3369-212,12451.831106566959,1,4,1
FL1723-661,17241.45184183171,1,3,0
FL2573-959,18279.555045029294,1,7,2
FL3380-252,7903.006779805959,0,7,0
FL6940-157,19700.397546584652,0,4,0
FL3246-880,14418.713170369583,0,4,0
FL1739-981,12190.158182368052,1,1,0
FL7436-585,19006.99341489069,1,2,0
FL2538-641,9620.675505906975,1,6,0
FL2833-128,11019.299830570126,0,2,0
FL3906-342,6913.144643809493,0,2,0
FL6420-609,8170.146723469303,1,6,0
FL6183-605,11365.5541439982,1,7,0
FL7971-634,12939.315698483977,1,5,0
FL5007-865,8985.104851491493,0,5,0
FL3342-784,19033.370865944034,1,5,1
FL5497-569,16510.70757207075,0,2,1
FL3479-637,5585.626066327135,1,3,2
FL1033-102,14444.742174201812,1,5,0
FL3474-420,12750.443810827142,0,4,0
FL7817-355,17898.68872810406,0,7,0
FL4279-608,11284.555911694737,0,6,0
FL5735-617,13378.246672852827,1,3,0
FL7518-142,9616.438497920411,0,7,0
FL1637-978,6478.035959946121,1,5,1
FL1162-357,18078.140046561974,1,6,0
FL9060-471,16729.92406412502,0,3,0
FL7294-462,7120.714555375854,0,1,0
FL7246-112,8135.283816111081,1,2,2
FL9108-268,10306.032859579474,1,5,2
FL9646-399,12088.364945903279,0,4,0
FL6233-592,13371.2537645061,1,4,0
FL2994-928,11756.8771645302,1,1,0
FL2215-442,9972.108384336683,0,1,2
FL7406-726,5912.565795002862,1,5,0
FL2409-705,19179.914986671698,0,7,0
FL8758-883,17029.2093921203,0,5,1
FL6694-747,5172.452448445765,1,4,0
FL4536-442,6059.900747720616,0,2,0
FL3883-817,11758.684855504183,1,5,0
FL7599-288,7315.421698078853,1,7,0
FL6210-544,7495.888103572218,0,2,0
FL8634-622,16448.546593088726,1,6,0
FL2468-700,7792.217631858503,0,6,0
FL3849-140,17892.97549984698,0,5,0
FL5870-853,11192.20195618544,0,2,2
FL2273-625,8879.906190160189,0,6,0
FL4155-570,10041.390358452529,1,3,0
FL2758-361,18627.089706315433,0,5,0
FL9622-989,15215.963786578388,0,4,0
FL1676-597,14705.287692092872,0,6,0
FL4019-179,9307.295407402726,0,2,0
FL5552-705,8672.924199676372,1,8,0
FL7626-591,13552.111504950526,0,3,0
FL2162-135,18296.266741479456,1,2,0
FL1572-706,12168.860534569989,0,3,2
FL3983-761,6503.592252551579,1,3,2
FL4900-886,6422.985266849194,0,3,0
FL7296-241,18343.0628957129,0,6,0
FL8837-597,16393.802337878245,0,1,2
FL5325-159,18024.973080518423,0,4,0
FL7650-335,18176.514560468175,0,5,0
FL7254-114,5912.15395920939,1,4,2
FL5336-917,8248.828743920598,1,6,0
FL1220-640,11315.875319191822,0,2,0
FL5571-696,13990.204117079504,0,2,0
FL6586-856,11637.133274082073,1,7,0
FL2754-985,15150.970670543327,1,3,1
FL9575-150,7153.068642679588,1,3,0
FL3865-804,17210.007779977117,0,1,0
FL9060-284,6533.067379519133,1,4,0
FL8262-149,16751.963037418638,1,5,1
FL3759-736,18610.36139767999,1,2,0
FL5825-997,12160.039614300094,0,5,0
FL4784-886,15671.56649077177,1,3,0
FL9512-779,12021.9895637824,1,5,0
FL6301-295,14757.29942715936,1,3,0
FL1390-288,11881.16011877697,1,3,0
FL3335-938,13294.8017315544,1,7,0
FL1830-680,10646.916220671992,0,7,0
FL2084-501,16665.97649262294,0,3,1
FL1354-819,6892.011267114643,1,3,0
FL7709-614,11361.13118626854,1,6,0
FL2529-173,12473.328181076355,0,2,2
FL1696-145,6836.63665642679,0,3,0
FL7760-326,16780.43735456138,1,2,0
FL2046-784,13140.319712546141,1,9,2
FL8379-887,16353.866641967606,1,1,0
FL5534-169,16791.95342535589,1,4,0
FL9434-914,5196.137744893137,1,5,0
FL6413-904,15533.703913088873,0,4,0
FL3752-457,18782.805024427278,1,5,0
FL5600-645,17763.087650107984,0,8,0
FL4465-219,18019.165567069103,1,2,0
FL3515-292,15413.245055072643,0,2,0
FL2099-898,12128.032127877286,1,4,0
FL7050-758,13045.32133451934,1,2,0
FL7764-516,12812.785902611435,0,7,0
FL4386-828,7655.031087426952,1,8,0
FL9698-720,8406.980594796938,1,2,0
FL5467-628,10548.276279642327,0,4,0
FL9744-634,11818.482084327745,0,4,0
FL1818-443,14034.74202782465,1,2,0
FL7138-583,12798.337435083075,1,4,0
FL9549-988,11270.576754369902,1,5,0
FL4374-562,9484.504357311254,0,5,1
FL6200-968,12929.418479932894,0,8,0
FL2030-554,8796.608588914183,1,3,0
FL6805-208,10021.56006549169,1,5,0
FL6839-468,10273.281164542783,0,2,0
FL7640-288,11564.131140099214,0,3,0
FL7288-351,17835.97849022815,1,2,0
FL3250-343,11827.755224103512,0,2,2
FL7461-971,9488.495114118976,0,7,2
FL4382-245,10333.242189881237,1,2,0
FL1326-908,5230.584382751443,0,2,1
FL4142-550,11150.95010434133,0,5,2
FL1492-700,7569.689910642626,0,5,0
FL3135-525,10975.573829543147,0,6,0
FL9628-850,7528.227052070343,1,3,0
FL8452-818,15138.165773694036,1,2,1
FL4481-262,16099.898499836285,0,4,1
FL1638-858,13798.949927261998,0,3,0
FL3251-489,11331.46550220824,0,6,0
FL3582-418,5011.331534287386,0,4,0
FL6530-600,5446.5239987932055,1,3,0
FL7636-601,18845.392044365923,0,4,0
FL8448-581,15610.110236724704,0,6,0
